841222515	-1612768167	-67742453
1223556897	-638911133	-1960576983
-1718294405	-1254508175	-652333997
-1213364999	-1409184021	-1829786431
1703937603	921899721	-1214105509
1598138641	-959055053	1337258393
-524823349	1995603553	-482837725
617378153	-540126149	-207225679
-677186029	2096882233	1496098475
-1305414655	177462275	-71396343
-2025538533	1374237777	705469683
454612697	673416331	-51016287
-2071877405	912784041	-1646202885
-912404495	751464403	-164475015
839904875	-2070230207	1494311363
1828136265	1814982619	-1268363375
1824779955	889113625	1796564043
-1517605663	495093411	-550857751
828947387	1341469489	588290451
46451897	-720935381	-448712063
-498821245	1045481097	-2122624101
-670237999	-2097680269	2035994969
1030321163	742874145	-520678301
-1220002519	1661056891	-528472463
-940477613	-886613511	-1150349845
1077422529	-362185405	1014986697
759654235	-281987567	61121075
-1390352743	-302271541	2109610849
-1801760221	267712105	642245435
1444063665	-1410794221	13498169
-106764885	-762072831	683414275
-1925760759	-525423845	1294401873
-389676045	-1102771239	1185424267
-142382431	1361788899	862240681
1507278587	1283505393	-1569507629
506242169	-16847509	-362297279
-2022156093	-282326455	-674423077
-1505600367	1331172787	62603545
1279968075	-1473558047	1113775523
-1530160919	-2025076037	1620992049
-2113134445	-1497931335	1440687403
650669953	-472232317	-99488887
-641809765	1339508689	928438131
2104985177	-20999413	-1890993887
1727933283	1616740905	-1555986821
1883214705	-466634157	1726099193
1671400683	-1211521343	-836897725
1587338441	-123759013	-2143698159
1136544051	342743961	417501899
-579684255	1354311971	458128233
-850103749	-633841999	-447085549
-1272902599	681321643	-1635815935
1233078787	645979657	1368103451
-1900163503	2055891699	-627949351
-795884917	876234657	-464529693
-2083355479	270568955	-1101223439
-452526637	-1394083463	3206251
-318913215	-1942335549	-193859767
-862007845	867658129	79117491
1255716377	-1767693749	-432773407
427701411	-2128765463	557963707
1031834929	1169336211	2024470201
1622795307	106474625	-1081408125
1143214217	-587910757	-931490607
-297746829	-1993000103	-688344565
922031649	-1157610909	1935918889
559175035	-1183317903	752419155
-2015493127	-1684861973	-559668287
-1079153853	-1437908535	1084933467
-2024058863	-433917901	-1566846823
-1200852533	-1693428383	647102499
1943601257	1542717755	353829809
1123420947	-738909895	-1659346005
989080321	-606240509	345735945
-1059354341	-877814959	-27667981
-855607847	-589667957	-132504415
217017827	-1800320599	129817851
-198076687	1938146515	526667385
-1398412437	-245579199	-1772665149
164156489	-240943909	1371895441
1809933235	-1487459559	555647307
-458849311	836012963	555786985
105572539	-73680335	-1392234861
899648441	748135211	686942593
1683405955	-377014903	-232873829
1995891153	1186309491	2039738457
1561645323	-397839583	738023779
-581235671	-1539693445	287927665
-1595062189	723179769	1514769131
-1714970431	1847059011	747284169
745075803	2039864593	1238538035
1957348761	597250251	-1147735455
623236899	1184138601	1495699515
-1683050319	-2084761069	-1656080839
236429995	-856561663	1322694659
-1534646263	362706971	-1191810991
-1825294093	-225465639	-2105016181
-2010971743	-1710619421	-754905431
-2018759685	-1023441935	-856716333
-224287879	2069752427	1552203585
-724615741	-1137657527	-304403493
-177437807	1675004595	-1237934055
-1027809205	679583969	442884771
836020201	1030158267	-1343232207
-150948461	-1701502791	-260546005
865347201	-1052937341	-1220846967
-2143613029	-1874055471	-541750157
731096409	672395275	1749471265
150302819	-1958522583	-218958981
-866919823	1064079187	1301851641
-1765602837	-835445311	-2007148221
-228914231	-489020581	-873895407
-842187213	-1483031911	-1318506549
1141280609	1534373411	-1065285015
1273765691	50290097	1722751251
1293962041	848945579	2037949697
292220675	591645961	919889691
194524497	1478074355	-1472208935
-661086325	693427873	1520409571
-1413360727	-689014021	-3772175
1883525843	-1549797255	-480712341
-1821000639	1990341827	-1733714359
1749408475	330076305	-879316557
343348505	1384005451	918928865
1647458723	1614392553	-845805893
1870468145	1655192723	1686877625
-480501461	-885038207	-985716093
2051047305	-297107813	1232763857
1480618867	2083805785	-822735093
2079141153	-1595373725	1780258345
-729890181	1073170289	123131475
-329809159	1207929067	1625922241
-1115828157	146567369	-1963044261
-212469999	-787290829	1483452313
-1193537845	962538593	-662797021
245272425	-1153126853	-536278351
-1429463021	544694329	-1046536021
1703436801	-1835391485	-573476343
192763419	2022900305	1812596467
1259410649	-166969717	548387745
498086627	-1946969943	1015269883
2139512305	-595322413	-1352708743
1536616555	-80758463	-1429197885
741573449	132352475	-1585078895
-2111711053	1595443737	-1486709173
-1804412191	-1741057885	1498395113
-1109912133	1329807665	788186003
1350781625	1011015723	-1795972991
1599857027	-6904695	-1555239525
-679360303	1331059315	1215696729
-390386165	-398685663	1121361507
1726405417	266178939	-1055673231
-139715245	72833017	1694435307
921180097	-1132902589	2091832777
1272283483	1692107793	-1297904589
-1541561191	-1863193141	-1600075423
-1421648861	1575818345	774913339
-942950479	252978963	1414493497
1915183019	-1239343359	1097096451
556799753	2056865051	-1259942063
-301634061	939739609	-236790389
-1288464223	-1304704541	-527016535
-9692933	390023921	-1867587373
-1830837639	1528293227	-122505663
-1604771133	63858761	1941190875
-1812485487	1719140275	857407257
-1737884341	-964102175	1266411427
-904481047	355280059	1682075185
-1695004013	461103033	841785131
900783489	2123602051	339593609
105012379	1868699089	1677148531
1834533977	207834379	1916069665
1035973987	1856118825	1812947067
-1532419727	258761811	-1835520775
-457079061	892310721	877641283
1530018505	1281339483	-1787162351
-780192973	-1481598567	-1867854645
2127259233	-490523869	-613639831
732875835	1330078897	1384590867
631802425	-80568661	-1874666495
-1932946429	979352585	1797796891
1972608081	-49556237	-870940967
-484672373	635467169	-415080221
380248745	1722247163	-1678690319
197437395	-887031943	1490806379
-251743423	-2042816061	-1401270967
1387784155	-536692847	1469654707
763261977	-57385909	1376261345
184106659	1603189737	-627756101
-1015375055	-442445421	-2106231623
-65446357	1383537281	300306307
-2060063095	2116733851	1176199889
891496563	-941852327	-789681141
-556383199	-526136221	1850631465
-1340854405	1068994161	1301785427
-1810234887	-1102641685	1086329281
-738118333	-1320771639	-1281564837
-97411567	-1935287757	-2145087847
252095435	-656473247	-1912731101
-1273160087	985684795	192680369
874853651	-779968711	331406763
418224385	-473314557	1986027785
-1003871461	1872324945	-1206043661
1682617305	-524739701	-1112124767
-1950091293	-1691424855	-1187662085
-493083407	-859476269	-719106951
-874322581	1226027073	-1954803517
-1288228279	1273927387	2057749649
881151411	-347936487	-1428047029
-1141886495	1706136995	-961036055
353387195	-2115254223	1307859091
1114638777	-787931861	-1874438271
139724419	528421769	1913010843
-1867665455	1641680755	889269849
-849573109	-215965407	2055398243
1391176233	-1561592197	-415302799
-1322388909	98359033	-393247509
1050250945	1250798659	-1947466551
-1467150757	134359825	1125613875
1249477529	1661307595	-1277452191
-1141645021	352232297	-496702917
-1855340879	1928215571	-1797409735
1926372523	1965118977	-1251671549
573703689	1822364187	1475884625
1043964659	1570760921	28883595
-1078644831	1858113251	-618353495
1041696251	-1069542927	1387345363
770089337	724362347	1710337345
-552204349	-1526393015	106448347
1491325329	-600017741	157834777
2052201035	-1992208671	-358290269
-1399732759	-878816837	-1265240783
317906835	409706169	-402924501
-1809935231	1356643715	-1340524407
1221896603	-2078737199	-1994656141
-1849236647	-1733449205	1947467297
1516042851	158986025	194432379
-264279951	959396179	-455037959
1520108523	331090881	1190470467
-131962423	1378893147	871086097
1406412851	598702233	-475567669
348208481	2074392611	722544745
-1449363141	1980787633	-840809709
-1397110471	-815375445	-908193023
1889220867	-1965774071	1267138843
-475004079	-1369372173	353770969
1562073483	1893534881	1597515235
1133212073	1011569915	165478129
478674131	1382741625	-306584725
-1399281087	-1341456701	249822281
687142107	1874452113	767466419
619631385	1105557835	1056664545
684934051	-1105409303	88039611
1886986801	1939629715	-1050135623
2012322603	50319745	-629115773
67394953	1771444379	1432177105
1239997811	-1154639783	-907949813
649091873	-818802333	2130261033
-1324049285	-1346841231	-459571117
774209785	191464171	-1524135743
2016909891	48877257	-679056293
-219265775	500944691	684092825
-403945269	9427553	-602894557
592751977	392628283	1315969201
67193363	1444339257	-528639317
1008979969	-2073268221	-45592567
1205989403	-943665071	663974131
-408071463	165738635	372107681
740998371	1097021097	-86858757
-1804407823	-1454783533	-1078965383
-1970675093	-2113362111	760935875
2111037769	1522836443	-1272386671
134988467	-623491047	-660875189
1646168289	-1354982749	-1470574615
-923570245	-896184527	-1359942253
-93992775	-1209378261	-2115367295
-1807799421	-398425463	994740123
964335313	1128318067	-1909109415
-134682613	-805980127	671230051
-1603700439	1516596091	2058044017
-1301100717	-559196679	-235208213
-673446463	-1923804861	-1186843703
1603246939	-1173761519	3044915
1992188569	-959174709	2085058401
-331913693	717828713	-1295739077
-1349990991	-733261549	-839584967
1561844139	-252539647	1608034051
-963840759	1219485467	-1188389551
-925837325	845514713	520722315
-190331231	-1533520925	1101790121
-1062407429	889313521	2012646099
-222912391	2023547243	1262593089
-2046432061	2127873609	1120359131
456194193	1243867571	-937509607
360003403	2007672289	216068515
407229673	498761403	-672498639
66090131	-2140906055	-555345621
-1243788415	1830347395	701343625
619837083	1701897169	337881971
-404880807	-1175255285	887362849
-1278394525	1523236393	-829867397
-1508462735	-1581969837	-210621703
89096427	-1864793407	894273603
673945801	290179675	-29466863
1506549043	714561433	-681638197
-1930947487	-1155973853	1852749673
45426235	777679537	-37726189
1364461625	-63629141	222972417
1910496771	866294281	888196635
1827498577	-1323745549	1379843289
-1282066805	1363846049	-1753158941
-1318731607	-723893765	-1064712719
126767571	1753085305	787669099
1833148737	-385096765	-1629050039
-2013462053	-1714289263	-754511693
-1983368679	-814639541	77578977
-792704861	-1159472663	177507771
-1384601295	-1315243117	274985657
602200107	1138329729	1410177411
-1783903095	-1920178789	239087825
1536266867	-1524123815	-1496308213
444297761	-1047308701	-1692597463
-729806469	-2030363535	-1318955693
1769603065	1013383147	-1256194111
522256195	1554382281	331020635
881585169	-1984641997	1632717977
1888282059	930197857	1471550499
457522281	-1908886213	1608851377
1063280403	489954617	1960138667
-1238694143	696390915	-1853276407
-207307493	-1744226479	-9656845
-1539771943	-561785461	1897300129
-739999261	-40860247	2119864571
202027761	-686745389	-1643754887
613146475	1292803649	-2056463677
1795788873	-781864741	621548177
-2118830157	-1127045351	-577702581
-1912741919	-1982160989	1026744041
-1769890629	1614796337	-152010093
1734641593	-1108961493	-790706815
941445251	-119869047	-602286949
1760067025	-1198884493	-1559073703
1435518219	1169936161	-1605079709
1314932777	860477563	1918404977
-528835501	1036178681	-1908310293
699366593	-103844285	1672569545
-1914886053	-772638447	-286758093
938230169	-379730741	-2132521375
-787616989	1582088553	-598784965
-651637583	1479239187	1855271481
2113443499	278184961	-172012541
759227401	1808509979	-276954031
-758444813	-2058082599	-1227524981
-1727308383	683874531	-1825813847
70115323	-326852623	1702813651
273653625	-798499221	1336056641
-1977036349	1883075913	-972988453
-1310777455	892231347	-29484007
382948427	-1731920671	-953157981
1278403561	-931025989	88081201
317786515	1113988281	-471116245
32309889	138938243	542840457
2006598555	-1435907375	-905027469
-1096933031	1563649035	2074422305
-1626307485	1637125417	-1310283909
-1120995727	771613523	1833740793
-237044245	-746063423	1951984963
1246611401	-1498261669	1265763857
-395898317	-882362727	-1731091509
1849682785	908116515	1686455913
1945686843	790985137	119631123
-2106112199	-828451413	1099399425
1167557379	1405716745	-2073715941
676057425	1244951539	1385192409
1401557899	237583009	1696378851
-549908567	-1386991877	922193137
836216531	1012528249	-1450779285
-637560767	641714371	998398537
214961883	894119057	-864909901
-351629031	1379447627	-1443554847
398478755	-1797003031	-1483425093
-1317457871	1151111315	1583919545
-856484565	2080653185	-1282556285
-651412599	-955403621	130291665
790447987	-724904359	1421443851
-2127066847	214408035	-1044786647
391542395	-1132567695	-1729353133
-183009543	1581219051	-1750501695
1035822147	494611657	-2059762085
369791761	-718227149	952445849
-706182453	75794529	-1779525341
1525599081	-600481221	-153409871
188904467	-1780851655	499651755
1845706241	-2012562941	1378037257
611486235	-143483311	-2069308685
1760399577	-878595445	359667617
1475430115	1320604841	-1060274693
-1067222543	-1155830317	-1624946311
652794987	1361417537	-2001616957
1507344201	1288814043	-1538246255
646032563	540542489	1723929163
1183725281	176923811	-1002050071
985319867	2045467953	-890038381
2020361913	-1342319573	-467370879
686716291	-263298935	829694363
-1242077999	-2034815373	-1030190247
-752705013	460514849	947499619
1540364073	714687867	-985214863
541421907	-769436679	-899482645
1528034241	83680067	-365325879
1349891419	-1497620463	340090931
-1660739431	-140353077	1219634529
-8949725	1854492777	-1677397701
-985017423	596540179	-440504007
578048939	-1157104895	739832067
1968034569	854751515	301099857
-1591197197	627819993	907825547
-203426655	-801055261	1319475625
-2053518085	1573414641	-2142620461
-1246650759	-1081222293	437555777
-528566589	1480533065	755395803
-202488175	576443315	986086169
728527179	-208645151	781319075
-2024213783	-1997285189	1939245617
-453730669	1299241913	-1005874389
-548554367	1466576003	851543433
500011163	-368856623	1876694387
1694974041	1869529355	257377057
1898367331	483875881	-1297148805
747126129	-1022773165	24127737
759790315	46624961	2031571523
-1115097399	795075675	1921428753
77924147	354555289	1426014411
1070121569	-2118432989	-866855575
979861563	795967665	252019219
-1356626375	-1817996629	1301657601
-1597888509	172587017	-1763350501
751515729	-1095587597	-452265255
-1443237749	-294071903	-1660193565
1275420329	1119427579	-467250191
6552531	-50400391	-361375125
-1714647231	1554427331	-1011414711
1416502235	421876625	-1627325773
-675942375	2000343115	905670881
315839139	-1961035799	-1723865157
-1283803343	-777968237	-1703513927
1075597867	310376065	771810179
1837476489	-216399973	-655819055
-1987314573	-1726548647	-1063395317
568631329	97443939	-238051031
1989665659	1195551345	-2143748269
2147352057	2113075691	1942220225
1225574723	-1536599095	1225069403
-295028207	89108019	-1105065319
1157570507	-288858271	733617699
-1588503959	1046286139	-900584015
-1935177453	789158713	676712875
1252816129	1426480899	1578507529
927684379	-50526895	-62386189
80424921	1044025227	1245359777
-1924068381	-1277811799	1059810043
679297265	-1167539501	-234010503
513857899	894274625	740926659
692055625	1778961115	150298769
2071011763	-1811520231	556543819
-1831891487	1179625891	2089942249
1923020475	1318577201	-805786477
477955513	1529876779	582693761
-1682793853	1838862217	408514203
-1213772847	1925636979	1002941017
1571815179	404421921	1165096803
-944183767	1028895355	1786124145
1456686675	1254937337	-1285588757
-1828099391	601702467	-1411727159
-1000783269	-1889089775	1967478067
-1258094695	513933003	1521548385
208925987	444522345	786800187
720100017	1534365715	-1569673159
-1752493909	-682872319	-1209690621
-1112292855	-81508837	931648081
2028500723	-508795687	165555851
1277528993	1880204003	-216536919
-1041188357	-3330575	760777171
299670905	-754001813	1368885569
2114427843	366596937	349600219
-1201771119	-1767094093	213375513
4230731	-1894995231	1476853923
146276841	470877627	1508774193
519779219	-1870357831	1279709227
-1258327935	-1887481469	62601
-192160357	-1153525551	-896742797
706305881	-576381429	-1225106911
2131758691	-1953289431	-840793733
-350059407	1171819859	1591519225
-997263381	1167583169	-1198999741
-522377783	-933203621	-897821679
-1283064781	382006425	954719691
-2004706975	854117411	1692230761
-1828639429	-432109647	980195091
1180222777	-1740419157	410316545
945802499	1981966089	-915393253
-1855217839	1402199539	-659645991
602197387	960063649	340605411
1992994217	302582011	1058413297
-667725613	-647171463	2126501739
1403684417	-2126474557	377796681
-69785381	476084881	-810389581
-557166823	-344462005	-1347237919
-688302173	-594606359	-1667885893
-360890831	-39273837	-1282592839
1247842091	1850518913	-127465341
-239593079	-290370405	414115281
803058035	1091310681	-679658229
-1014843615	27862371	710832169
-280735621	508031345	1279841363
-1188201223	-1467910421	1886348481
-1240519101	1349552841	2082119771
346743057	521249587	6810009
-355418933	2101163617	-1374117085
-1385371287	-240141253	-1857407823
-393241069	1472322105	-511799637
858172417	1165296643	-731771895
-1993399269	-1079481263	-1421196045
1188155097	-1555141493	1450591649
1224986851	-1410436439	1987336187
-1151858703	972625875	-977385607
-1733044629	-1601797311	1691650499
-1203724983	-972367909	704350097
92509875	-1489124327	-1177400245
2042750177	1378266787	-1525216279
-80862277	356870961	-1425981037
1117177017	-1937945045	-207426943
-982925437	264257161	1841937307
83374801	1102682227	1570752857
-499622901	45356065	473775203
-1860520663	1752768379	1491492465
1763973971	1455378937	1446442475
-124788287	-881810109	127201225
109563739	-487428591	384322099
-1897144679	-1956865077	1038144353
-1929151965	556625513	-772715717
-1055989327	618505491	330035001
708627883	1281452289	1311062787
628273417	560010011	2000566609
-1626625037	-1995045927	-1625617525
-388226399	-583702557	-8177751
909289211	1234367729	-777396525
1406180473	-1746217621	-1658093503
1472430275	-2012380599	443647707
-701524847	387956147	51525913
1112517451	1916404193	1485768099
256905449	1054421691	-280586191
1711589523	-90089031	1235029291
-368957567	-444107133	655975305
-657118565	-1256554543	-1625260173
1557429849	-1797883125	965636385
499929955	-1396180439	8449659
-268579983	-1687526829	881993465
-995134229	-1023844671	-1481827261
323638473	-1901592997	-1437402351
-100011725	-548351079	1904966347
-814911391	-559328989	-316738711
-1161438661	176983729	-1370051565
-1223228359	696126635	-1994054143
-1049595389	-1235986935	2030436891
1831667281	1306006259	-59033383
776645259	896204705	-1612579101
-561447767	-1740376581	-1094262287
507880915	10744185	-211495829
-1365672639	-1995606077	317417289
-1609878053	368877969	-477698893
-1891127783	1542457931	505093857
2033343651	-935717399	1855406523
-1920940751	1840467859	-1733497159
-1195389909	-160799615	1203776899
79923337	-1764517477	1578486993
-418224525	464139097	-2041079285
756141601	1431726691	1785085737
2119941499	948844657	-501503661
1336278009	-353700885	-1263805503
-104557757	-2137998903	997928283
-540243951	662083635	244762777
-195208757	920849761	-1307957213
1044478057	858614075	46349233
1140503315	2130909497	-1774040149
242344705	240560387	-737740023
1998450971	1450496849	-693143053
-33460775	1742555531	-2128421727
1611240931	-1241529943	-475511557
-269234447	-1630769965	1228424825
572642155	969964097	666005187
-438678455	-36182821	-563958127
1236863923	-388095207	-575444661
40188897	1125168035	2094340841
-1855434565	83096113	17618579
-642153543	283478827	-1109679743
-619453309	1975430537	247793819
887757265	-1198568077	1998645337
1304148235	-1572984031	299598179
-1225423831	-1458992005	-2020104847
1010298963	-1527066375	-1075219733
-1297655615	1891043907	1550327497
872504411	-127986415	-30523597
968736153	1792161995	2034346593
371588899	1100283241	-1037567941
1051912369	-1530283501	-1469043143
663325355	21471233	-1546133501
-880107511	44621851	-401235887
1485955315	-358047015	1657989259
285456801	-324260637	-219707735
1600099323	-1306936335	-767675437
-1433560199	-1692282261	-1546619071
1655858627	-1915080375	-623406117
610384785	683029171	-1395288039
-1634088885	-1541908255	1160383139
-635363351	-1370726469	1788878641
1594973587	2059868345	-1995552213
-447357311	-1904043133	1191891593
-1482066021	1855416017	-1298713485
1278778713	-2113742837	1578338337
-1571055517	2138425641	1200249723
840569457	-1463863469	831563257
984281579	-1578379839	-1148944061
-1278180407	-1623553189	1762304529
-583997901	2110108313	736761803
-1685502111	436000291	605651561
-290093253	1398511025	-1882996461
1885225785	-1806448213	-2035917567
-252438781	-371243767	44486427
-686854831	-226539533	527488985
908822411	705533601	348767203
37768105	1382671099	-633820943
932903635	-1583091591	-714813077
1369011265	1762483395	-1746201015
-569752869	-587609967	1602116019
2016283929	1973626699	-2009827871
243163555	-1927404311	-867995973
-746238927	-960437101	953527737
1480198443	299441025	1359762051
1168635785	-931076453	1075688401
1948916595	2012303961	-1171458293
630318369	1440132963	-1327034839
551430779	-1927970959	649166419
-228099335	1378840811	1736004289
-1993541565	-1815484215	-1540965797
-1496371439	595496243	-139548775
-1901791541	-1564875679	-863064797
315557737	1070995003	-709016911
-1008154605	332224569	-1818163029
-1014097407	1688948227	2080696841
1578614299	-664651183	-1015566605
-111538983	-119069045	289436577
-1486726429	1359614121	63386107
1028691441	1306706387	-1417984647
1206571115	-1473547967	1774408643
-1861420215	-1368395301	-47524463
-854490957	-404258279	969901643
867799777	772651171	1120676329
-229802565	1419999537	1998285715
-790281543	-1251424213	-396011391
296814979	1050025097	-666151525
-562233135	-1673002381	-682948775
-1925573109	-1111932383	2068629091
944329513	-66782853	-309728143
-1257323181	-461418503	-42536981
-397422655	-2001703101	156519881
1774578011	648854545	806827059
-998728551	-368912949	-1814855327
1021019171	984976489	1015653691
1524101041	3723027	-809669319
-596555861	-587278591	1845331203
-822374647	-67392229	-1592916143
-361032205	-714849831	-1039809141
194793633	1937109475	1279579561
-1166573317	-1335786767	-1810528045
1158912633	1773391723	210136641
-1814803773	104849481	-217538341
2046091921	1349494707	-1727924455
-1038162613	732409825	853020579
-1473564951	661294267	49980977
-1356795245	-665671	-677738709
234526081	-1083129725	-19578487
1040762011	2125811153	-906958477
1195752537	-1842727669	-343302367
1639832931	43817001	-1610692485
-1468573327	1389825107	81274105
864120555	158289089	1762584131
560968393	387455067	1570982161
1643830067	19108249	-1794919221
1943412321	2044943139	-926084759
1808806971	2007735473	62117395
-517045703	633636523	-134704127
2078981123	801321993	-1017996261
-434973615	-2037809933	277837529
-1467521909	1579232673	1208256739
1626380969	-1116024837	141258737
-1993125933	-345182343	-1312829845
-475370687	373309891	-2071739063
1389645787	1213722513	-929509709
679308313	-443464629	-184627999
-1411553629	1782264809	1922735035
-209005775	-1378780781	-2096665415
-170965461	664326785	1229682563
1399154313	1622750107	1439079121
-1675308941	-1528729255	1610437643
1946352673	1479144547	-52372183
-741632133	316524145	-16100525
1349646841	-347148821	-1344812607
-649568957	-384034871	-753055909
-1062021615	405373491	-894466407
-425225269	1203878753	-1834601949
-367683991	1420411707	-1053275727
-1923490541	-2061461703	647677355
964382977	-42798333	-346302199
-1692628197	1550885201	-1230838797
131836889	-1016331381	1305414305
-200400925	-66232407	1406213883
443440369	-1405348141	461849721
-1760637589	-1835571135	537344195
-1730631095	1959984859	1565785233
344782259	861528345	2066129739
348056033	673037731	905722089
-623007045	995360817	-1305673581
387580345	1191642411	-633335935
-1639895421	155618185	-1487101285
-1733236783	-1310476429	-853662119
-1917619445	472209697	-1383003293
336994857	1584096891	-2118306959
-1196909997	-1001599239	467627243
-1064745279	-2007182269	1834581193
-992643493	-992255215	-1314707149
1042054041	904819403	345397345
-1776023261	-879813783	2115392059
-864160079	1546314771	-124539847
-1779170133	-964227583	1637231107
1321565705	1784248859	-1188598191
-1714992397	407429337	699638411
530966433	1184020195	-1969544023
-998609413	-1150662159	2083511763
1382193529	-1868510101	2119001409
-534171709	-801206455	306651
-1377236591	323755187	1452758553
1507787339	266864353	916001955
-1200734743	1731443131	-279565007
-80509037	2033030841	37864491
-890221439	-1387141757	-310857591
2029195675	2087990481	-1439850893
-1661215911	-1303604725	-1460619743
-1326243229	893151017	115225979
1242931313	2125586771	1567138809
-1137513493	545506241	625756995
-1155014199	323003739	-551751663
-1922576333	2020241561	-640134709
-548145823	-1822629853	-1707499415
1863704891	779920305	791079699
2022162745	718291883	-1004811519
391405827	-1493163255	403269915
-1321780399	1324790259	-1630071335
-228703861	413516961	244469219
2040129961	1450622203	-1067501839
2014225619	218033785	360041323
197943873	-2052708669	-1212844983
-1687593765	790042257	-1546239053
792054553	1488609611	1803166689
1716480931	-1634647319	513591483
613505585	-941289837	1715612601
1585414955	-1633056383	1702730883
-855911031	1014792347	907051473
604145011	-243625895	1690874123
-547024095	-1320142493	1297329193
-1809578885	-1058599567	1344677971
415594745	-1018598677	-1262010175
1595327043	-544782647	-446770085
-2072543983	175601459	-1768331879
694497483	-1392864671	-1722763485
-2095766167	-1364692933	2083803313
-984747501	1107088953	-1674607957
1463388161	-1918003197	1091291145
-1960028133	-106952623	-181331725
-125416743	879485067	2110693793
453829859	906604201	1355156475
-28498959	517499859	-933477511
-1668429205	-1609277631	1065229763
-599959223	-301921317	-706862191
-1523881293	1513439257	1320730699
-1401601823	1178649251	-1788524567
135845819	-268073167	1463915923
-1688747847	-1832893909	-93600127
-1245424765	1959787145	1492709275
-91894063	-1100845965	-1483061927
1009242123	-2071826399	-39301021
1230762281	-851651717	993098353
738553683	-211595783	673376747
1649655233	-457426621	-411587639
1647313755	703269393	-2016272845
-1247192423	2073366475	-2104873119
-1224765917	-1289639319	-1009909957
1252326833	-576718573	-1846351047
-1592671829	-1528806143	866242307
1776839945	-1430108389	1197593937
-1418297357	-2108260391	115113867
-1809809759	990018531	753562537
-93824261	1244926193	-275959085
24811641	-1662465685	-1608164287
1018238147	-891929015	-1630815525
-1757532015	-162819661	1955968281
316284747	1473863137	1701648803
1240091881	715646651	1722987569
-397861741	-714189383	-704380629
-2093546623	-1926886781	-1309335671
896032411	-19653679	407720819
-1671759271	-815141109	1565052193
-453286045	374683177	2032706171
234153841	290436691	-364764423
-507549461	237583041	1698476099
-537325367	-1330367909	1148688145
1685570867	-224768103	661122763
1694682209	-76978909	1465855849
898010683	785296049	924647443
-1519779783	-260636501	-770702847
2016478723	1855328777	1573598747
1333568081	-1866012941	-1723353895
-2135941493	-1600431199	1030951651
-885245783	-1705137669	2031353329
1764555219	895085945	-1920546709
1895782721	-1405154365	276833097
1422485979	1748450705	1983297715
458697241	2082373195	-223970591
1389654179	1763725801	-1924532805
-1650925263	-1174690925	-779752775
1598734379	-569687935	-626867837
1365984393	952815003	2012965073
-792511885	-1396920487	-1248915957
783821345	-1236697501	-1589675223
1592226171	-1909369743	-16450221
-94242823	-417404949	-1656244287
-1885853885	-703892023	-135569061
1226646545	-9933773	1785480345
-2082615861	1499752801	1972255779
-1664240535	-1965941445	-1112451151
-1866135789	-1184754375	1096761259
63487745	-899990269	-1676364023
-1958271717	-957321391	-1004384781
-1705383463	-1192837749	-398509919
-245454365	2113863081	2007365883
1609362161	179814611	-520469895
-446183573	2007127617	-1121451325
976947273	-1225123621	1036602001
65855411	-344350951	1636162891
31234017	-1653160029	-1610131735
